[23:18:38.139] [LastEpoch_Hud] List of skins, count = 3267
[23:18:38.142] [LastEpoch_Hud] Index = 0, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = All
[23:18:38.490] [LastEpoch_Hud] Index = 2794, Base Name = Avenged Chitin Club, Type = ONE_HANDED_MACES, Classe Req = Mage
[23:18:38.490] [LastEpoch_Hud] Index = 2795, Base Name = Avenged Chitin Club, Type = ONE_HANDED_MACES, Classe Req = Primalist
[23:18:38.490] [LastEpoch_Hud] Index = 2796, Base Name = Avenged Chitin Club, Type = ONE_HANDED_MACES, Classe Req = Rogue
[23:18:38.490] [LastEpoch_Hud] Index = 2797, Base Name = Avenged Chitin Club, Type = ONE_HANDED_MACES, Classe Req = Sentinel
[23:18:38.490] [LastEpoch_Hud] Index = 2798, Base Name = Crystal Core, Type = CATALYST, Classe Req = All
[23:18:38.490] [LastEpoch_Hud] Index = 2799, Base Name = Crystal Core, Type = CATALYST, Classe Req = Acolyte
[23:18:38.491] [LastEpoch_Hud] Index = 2800, Base Name = Crystal Core, Type = CATALYST, Classe Req = Mage
[23:18:38.491] [LastEpoch_Hud] Index = 2801, Base Name = Crystal Core, Type = CATALYST, Classe Req = Primalist
[23:18:38.491] [LastEpoch_Hud] Index = 2802, Base Name = Crystal Core, Type = CATALYST, Classe Req = Rogue
[23:18:38.491] [LastEpoch_Hud] Index = 2803, Base Name = Crystal Core, Type = CATALYST, Classe Req = Sentinel
[23:18:38.491] [LastEpoch_Hud] Index = 2804, Base Name = Avenged Crystal Core, Type = CATALYST, Classe Req = All
[23:18:38.491] [LastEpoch_Hud] Index = 2805, Base Name = Avenged Crystal Core, Type = CATALYST, Classe Req = Acolyte
[23:18:38.491] [LastEpoch_Hud] Index = 2806, Base Name = Avenged Crystal Core, Type = CATALYST, Classe Req = Mage
[23:18:38.491] [LastEpoch_Hud] Index = 2807, Base Name = Avenged Crystal Core, Type = CATALYST, Classe Req = Primalist
[23:18:38.491] [LastEpoch_Hud] Index = 2808, Base Name = Avenged Crystal Core, Type = CATALYST, Classe Req = Rogue
[23:18:38.491] [LastEpoch_Hud] Index = 2809, Base Name = Avenged Crystal Core, Type = CATALYST, Classe Req = Sentinel
[23:18:38.491] [LastEpoch_Hud] Index = 2810, Base Name = Culnivan Shield, Type = SHIELD, Classe Req = All
[23:18:38.491] [LastEpoch_Hud] Index = 2811, Base Name = Culnivan Shield, Type = SHIELD, Classe Req = Acolyte
[23:18:38.491] [LastEpoch_Hud] Index = 2812, Base Name = Culnivan Shield, Type = SHIELD, Classe Req = Mage
[23:18:38.492] [LastEpoch_Hud] Index = 2813, Base Name = Culnivan Shield, Type = SHIELD, Classe Req = Primalist
[23:18:38.492] [LastEpoch_Hud] Index = 2814, Base Name = Culnivan Shield, Type = SHIELD, Classe Req = Rogue
[23:18:38.492] [LastEpoch_Hud] Index = 2815, Base Name = Culnivan Shield, Type = SHIELD, Classe Req = Sentinel
[23:18:38.492] [LastEpoch_Hud] Index = 2816, Base Name = Avenged Culnivan Shield, Type = SHIELD, Classe Req = All
[23:18:38.492] [LastEpoch_Hud] Index = 2817, Base Name = Avenged Culnivan Shield, Type = SHIELD, Classe Req = Acolyte
[23:18:38.492] [LastEpoch_Hud] Index = 2818, Base Name = Avenged Culnivan Shield, Type = SHIELD, Classe Req = Mage
[23:18:38.492] [LastEpoch_Hud] Index = 2819, Base Name = Avenged Culnivan Shield, Type = SHIELD, Classe Req = Primalist
[23:18:38.492] [LastEpoch_Hud] Index = 2820, Base Name = Avenged Culnivan Shield, Type = SHIELD, Classe Req = Rogue
[23:18:38.492] [LastEpoch_Hud] Index = 2821, Base Name = Avenged Culnivan Shield, Type = SHIELD, Classe Req = Sentinel
[23:18:38.492] [LastEpoch_Hud] Index = 2822, Base Name = Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = All
[23:18:38.492] [LastEpoch_Hud] Index = 2823, Base Name = Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Acolyte
[23:18:38.492] [LastEpoch_Hud] Index = 2824, Base Name = Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Mage
[23:18:38.492] [LastEpoch_Hud] Index = 2825, Base Name = Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Primalist
[23:18:38.493] [LastEpoch_Hud] Index = 2826, Base Name = Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Rogue
[23:18:38.493] [LastEpoch_Hud] Index = 2827, Base Name = Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Sentinel
[23:18:38.493] [LastEpoch_Hud] Index = 2828, Base Name = Avenged Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = All
[23:18:38.493] [LastEpoch_Hud] Index = 2829, Base Name = Avenged Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Acolyte
[23:18:38.493] [LastEpoch_Hud] Index = 2830, Base Name = Avenged Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Mage
[23:18:38.493] [LastEpoch_Hud] Index = 2831, Base Name = Avenged Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Primalist
[23:18:38.493] [LastEpoch_Hud] Index = 2832, Base Name = Avenged Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Rogue
[23:18:38.493] [LastEpoch_Hud] Index = 2833, Base Name = Avenged Great Macuahuitl, Type = TWO_HANDED_SWORD, Classe Req = Sentinel
[23:18:38.493] [LastEpoch_Hud] Index = 2834, Base Name = Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = All
[23:18:38.493] [LastEpoch_Hud] Index = 2835, Base Name = Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Acolyte
[23:18:38.493] [LastEpoch_Hud] Index = 2836, Base Name = Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Mage
[23:18:38.494] [LastEpoch_Hud] Index = 2837, Base Name = Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Primalist
[23:18:38.494] [LastEpoch_Hud] Index = 2838, Base Name = Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Rogue
[23:18:38.494] [LastEpoch_Hud] Index = 2839, Base Name = Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Sentinel
[23:18:38.494] [LastEpoch_Hud] Index = 2840, Base Name = Avenged Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = All
[23:18:38.494] [LastEpoch_Hud] Index = 2841, Base Name = Avenged Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Acolyte
[23:18:38.494] [LastEpoch_Hud] Index = 2842, Base Name = Avenged Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Mage
[23:18:38.494] [LastEpoch_Hud] Index = 2843, Base Name = Avenged Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Primalist
[23:18:38.494] [LastEpoch_Hud] Index = 2844, Base Name = Avenged Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Rogue
[23:18:38.494] [LastEpoch_Hud] Index = 2845, Base Name = Avenged Kolheim Axe, Type = ONE_HANDED_AXE, Classe Req = Sentinel
[23:18:38.494] [LastEpoch_Hud] Index = 2846, Base Name = Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = All
[23:18:38.495] [LastEpoch_Hud] Index = 2847, Base Name = Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Acolyte
[23:18:38.495] [LastEpoch_Hud] Index = 2848, Base Name = Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Mage
[23:18:38.495] [LastEpoch_Hud] Index = 2849, Base Name = Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Primalist
[23:18:38.495] [LastEpoch_Hud] Index = 2850, Base Name = Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Rogue
[23:18:38.495] [LastEpoch_Hud] Index = 2851, Base Name = Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Sentinel
[23:18:38.495] [LastEpoch_Hud] Index = 2852, Base Name = Avenged Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = All
[23:18:38.495] [LastEpoch_Hud] Index = 2853, Base Name = Avenged Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Acolyte
[23:18:38.495] [LastEpoch_Hud] Index = 2854, Base Name = Avenged Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Mage
[23:18:38.495] [LastEpoch_Hud] Index = 2855, Base Name = Avenged Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Primalist
[23:18:38.495] [LastEpoch_Hud] Index = 2856, Base Name = Avenged Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Rogue
[23:18:38.495] [LastEpoch_Hud] Index = 2857, Base Name = Avenged Obsidian Hammer, Type = TWO_HANDED_MACE, Classe Req = Sentinel
[23:18:38.496] [LastEpoch_Hud] Index = 2858, Base Name = Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = All
[23:18:38.496] [LastEpoch_Hud] Index = 2859, Base Name = Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Acolyte
[23:18:38.496] [LastEpoch_Hud] Index = 2860, Base Name = Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Mage
[23:18:38.496] [LastEpoch_Hud] Index = 2861, Base Name = Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Primalist
[23:18:38.496] [LastEpoch_Hud] Index = 2862, Base Name = Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Rogue
[23:18:38.496] [LastEpoch_Hud] Index = 2863, Base Name = Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Sentinel
[23:18:38.496] [LastEpoch_Hud] Index = 2864, Base Name = Avenged Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = All
[23:18:38.496] [LastEpoch_Hud] Index = 2865, Base Name = Avenged Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Acolyte
[23:18:38.496] [LastEpoch_Hud] Index = 2866, Base Name = Avenged Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Mage
[23:18:38.496] [LastEpoch_Hud] Index = 2867, Base Name = Avenged Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Primalist
[23:18:38.496] [LastEpoch_Hud] Index = 2868, Base Name = Avenged Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Rogue
[23:18:38.496] [LastEpoch_Hud] Index = 2869, Base Name = Avenged Ram Staff, Type = TWO_HANDED_STAFF, Classe Req = Sentinel
[23:18:38.497] [LastEpoch_Hud] Index = 2870, Base Name = Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = All
[23:18:38.497] [LastEpoch_Hud] Index = 2871, Base Name = Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Acolyte
[23:18:38.497] [LastEpoch_Hud] Index = 2872, Base Name = Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Mage
[23:18:38.497] [LastEpoch_Hud] Index = 2873, Base Name = Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Primalist
[23:18:38.497] [LastEpoch_Hud] Index = 2874, Base Name = Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Rogue
[23:18:38.497] [LastEpoch_Hud] Index = 2875, Base Name = Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Sentinel
[23:18:38.497] [LastEpoch_Hud] Index = 2876, Base Name = Avenged Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = All
[23:18:38.497] [LastEpoch_Hud] Index = 2877, Base Name = Avenged Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Acolyte
[23:18:38.497] [LastEpoch_Hud] Index = 2878, Base Name = Avenged Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Mage
[23:18:38.497] [LastEpoch_Hud] Index = 2879, Base Name = Avenged Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Primalist
[23:18:38.497] [LastEpoch_Hud] Index = 2880, Base Name = Avenged Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Rogue
[23:18:38.497] [LastEpoch_Hud] Index = 2881, Base Name = Avenged Raptor Spear, Type = TWO_HANDED_SPEAR, Classe Req = Sentinel
[23:18:38.498] [LastEpoch_Hud] Index = 2882, Base Name = Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = All
[23:18:38.498] [LastEpoch_Hud] Index = 2883, Base Name = Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Acolyte
[23:18:38.498] [LastEpoch_Hud] Index = 2884, Base Name = Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Mage
[23:18:38.498] [LastEpoch_Hud] Index = 2885, Base Name = Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Primalist
[23:18:38.498] [LastEpoch_Hud] Index = 2886, Base Name = Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Rogue
[23:18:38.498] [LastEpoch_Hud] Index = 2887, Base Name = Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Sentinel
[23:18:38.498] [LastEpoch_Hud] Index = 2888, Base Name = Avenged Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = All
[23:18:38.498] [LastEpoch_Hud] Index = 2889, Base Name = Avenged Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Acolyte
[23:18:38.498] [LastEpoch_Hud] Index = 2890, Base Name = Avenged Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Mage
[23:18:38.498] [LastEpoch_Hud] Index = 2891, Base Name = Avenged Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Primalist
[23:18:38.498] [LastEpoch_Hud] Index = 2892, Base Name = Avenged Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Rogue
[23:18:38.498] [LastEpoch_Hud] Index = 2893, Base Name = Avenged Scorn Sceptre, Type = ONE_HANDED_SCEPTRE, Classe Req = Sentinel
[23:18:38.498] [LastEpoch_Hud] Index = 2894, Base Name = Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = All
[23:18:38.498] [LastEpoch_Hud] Index = 2895, Base Name = Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Acolyte
[23:18:38.499] [LastEpoch_Hud] Index = 2896, Base Name = Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Mage
[23:18:38.499] [LastEpoch_Hud] Index = 2897, Base Name = Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Primalist
[23:18:38.499] [LastEpoch_Hud] Index = 2898, Base Name = Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Rogue
[23:18:38.499] [LastEpoch_Hud] Index = 2899, Base Name = Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Sentinel
[23:18:38.499] [LastEpoch_Hud] Index = 2900, Base Name = Avenged Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = All
[23:18:38.499] [LastEpoch_Hud] Index = 2901, Base Name = Avenged Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Acolyte
[23:18:38.499] [LastEpoch_Hud] Index = 2902, Base Name = Avenged Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Mage
[23:18:38.499] [LastEpoch_Hud] Index = 2903, Base Name = Avenged Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Primalist
[23:18:38.499] [LastEpoch_Hud] Index = 2904, Base Name = Avenged Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Rogue
[23:18:38.499] [LastEpoch_Hud] Index = 2905, Base Name = Avenged Shark Tooth, Type = ONE_HANDED_DAGGER, Classe Req = Sentinel
[23:18:38.499] [LastEpoch_Hud] Index = 2906, Base Name = Silverwing Bow, Type = BOW, Classe Req = All
[23:18:38.499] [LastEpoch_Hud] Index = 2907, Base Name = Silverwing Bow, Type = BOW, Classe Req = Acolyte
[23:18:38.499] [LastEpoch_Hud] Index = 2908, Base Name = Silverwing Bow, Type = BOW, Classe Req = Mage
[23:18:38.499] [LastEpoch_Hud] Index = 2909, Base Name = Silverwing Bow, Type = BOW, Classe Req = Primalist
[23:18:38.500] [LastEpoch_Hud] Index = 2910, Base Name = Silverwing Bow, Type = BOW, Classe Req = Rogue
[23:18:38.500] [LastEpoch_Hud] Index = 2911, Base Name = Silverwing Bow, Type = BOW, Classe Req = Sentinel
[23:18:38.500] [LastEpoch_Hud] Index = 2912, Base Name = Avenged Silverwing Bow, Type = BOW, Classe Req = All
[23:18:38.500] [LastEpoch_Hud] Index = 2913, Base Name = Avenged Silverwing Bow, Type = BOW, Classe Req = Acolyte
[23:18:38.500] [LastEpoch_Hud] Index = 2914, Base Name = Avenged Silverwing Bow, Type = BOW, Classe Req = Mage
[23:18:38.500] [LastEpoch_Hud] Index = 2915, Base Name = Avenged Silverwing Bow, Type = BOW, Classe Req = Primalist
[23:18:38.500] [LastEpoch_Hud] Index = 2916, Base Name = Avenged Silverwing Bow, Type = BOW, Classe Req = Rogue
[23:18:38.500] [LastEpoch_Hud] Index = 2917, Base Name = Avenged Silverwing Bow, Type = BOW, Classe Req = Sentinel
[23:18:38.500] [LastEpoch_Hud] Index = 2918, Base Name = Sun Beak, Type = TWO_HANDED_AXE, Classe Req = All
[23:18:38.500] [LastEpoch_Hud] Index = 2919, Base Name = Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Acolyte
[23:18:38.500] [LastEpoch_Hud] Index = 2920, Base Name = Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Mage
[23:18:38.500] [LastEpoch_Hud] Index = 2921, Base Name = Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Primalist
[23:18:38.500] [LastEpoch_Hud] Index = 2922, Base Name = Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Rogue
[23:18:38.501] [LastEpoch_Hud] Index = 2923, Base Name = Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Sentinel
[23:18:38.501] [LastEpoch_Hud] Index = 2924, Base Name = Avenged Sun Beak, Type = TWO_HANDED_AXE, Classe Req = All
[23:18:38.501] [LastEpoch_Hud] Index = 2925, Base Name = Avenged Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Acolyte
[23:18:38.501] [LastEpoch_Hud] Index = 2926, Base Name = Avenged Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Mage
[23:18:38.501] [LastEpoch_Hud] Index = 2927, Base Name = Avenged Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Primalist
[23:18:38.501] [LastEpoch_Hud] Index = 2928, Base Name = Avenged Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Rogue
[23:18:38.501] [LastEpoch_Hud] Index = 2929, Base Name = Avenged Sun Beak, Type = TWO_HANDED_AXE, Classe Req = Sentinel
[23:18:38.501] [LastEpoch_Hud] Index = 2930, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.501] [LastEpoch_Hud] Index = 2931, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.501] [LastEpoch_Hud] Index = 2932, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.501] [LastEpoch_Hud] Index = 2933, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.501] [LastEpoch_Hud] Index = 2934, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.501] [LastEpoch_Hud] Index = 2935, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.501] [LastEpoch_Hud] Index = 2936, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.502] [LastEpoch_Hud] Index = 2937, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.511] [LastEpoch_Hud] Index = 2938, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.511] [LastEpoch_Hud] Index = 2939, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.511] [LastEpoch_Hud] Index = 2940, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.511] [LastEpoch_Hud] Index = 2941, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.511] [LastEpoch_Hud] Index = 2942, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2943, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2944, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2945, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2946, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2947, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2948, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2949, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2950, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2951, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2952, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2953, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2954, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2955, Base Name = Hide Boots, Type = BOOTS, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2956, Base Name = Hide Boots, Type = BOOTS, Classe Req = Unknow
[23:18:38.512] [LastEpoch_Hud] Index = 2957, Base Name = Hide Boots, Type = BOOTS, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2958, Base Name = Hide Boots, Type = BOOTS, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2959, Base Name = Hide Boots, Type = BOOTS, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2960, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2961, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2962, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2963, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2964, Base Name = Mercenary Helmet, Type = HELMET, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2965, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2966, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2967, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2968, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2969, Base Name = Mercenary Armor, Type = BODY_ARMOR, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2970, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.513] [LastEpoch_Hud] Index = 2971, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.514] [LastEpoch_Hud] Index = 2972, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.514] [LastEpoch_Hud] Index = 2973, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.514] [LastEpoch_Hud] Index = 2974, Base Name = Hide Gloves, Type = GLOVES, Classe Req = Unknow
[23:18:38.514] [LastEpoch_Hud] Index = 2975, Base Name = Hide Boots, Type = BOOTS, Classe Req = Unknow
